data_e_hora,tempo_de_fila,apagar
2018-07-03 17:16:06,115.0,0
2018-07-03 17:23:07,115.0,0
2018-07-03 17:29:07,75.0,0
2018-07-03 17:37:06,90.0,0
2018-07-03 17:44:06,90.0,0
2018-07-03 17:51:07,90.0,0
2018-07-03 17:58:07,105.0,0
2018-07-03 18:02:07,105.0,0
2018-07-03 18:09:06,105.0,0
2018-07-03 18:10:57,105.0,0
2018-07-03 18:16:06,105.0,0
2018-07-03 18:23:06,120.0,0
2018-07-03 18:29:06,120.0,0
2018-07-03 18:37:06,120.0,0
2018-07-03 18:44:06,105.0,0
2018-07-03 18:51:07,105.0,0
2018-07-03 18:58:07,105.0,0
2018-07-03 19:02:06,105.0,0
2018-07-03 19:09:06,105.0,0
2018-07-03 19:16:06,105.0,0
2018-07-03 19:23:06,105.0,0
2018-07-03 19:29:06,105.0,0
2018-07-03 19:37:06,105.0,0
2018-07-03 19:44:06,105.0,0
2018-07-03 19:44:43,105.0,0
2018-07-03 19:51:08,105.0,0
2018-07-03 19:53:11,95.0,0
2018-07-03 19:58:06,95.0,0
2018-07-03 20:02:07,95.0,0
2018-07-03 20:09:06,110.0,0
2018-07-03 20:16:06,110.0,0
2018-07-03 20:23:06,110.0,0
2018-07-03 20:29:06,90.0,0
2018-07-03 20:37:07,90.0,0
2018-07-03 20:44:07,85.0,0
2018-07-03 20:51:07,85.0,0
2018-07-03 20:58:07,85.0,0
2018-07-03 21:02:07,80.0,0
2018-07-03 21:09:07,80.0,0
2018-07-03 21:16:08,70.0,0
2018-07-03 21:23:07,70.0,0
2018-07-03 21:29:06,85.0,0
2018-07-03 21:37:06,70.0,0
2018-07-03 21:44:06,70.0,0
2018-07-03 21:51:07,70.0,0
2018-07-03 21:58:06,60.0,0
2018-07-03 22:02:07,60.0,0
2018-07-03 22:09:06,60.0,0
2018-07-03 22:16:07,60.0,0
2018-07-03 22:23:07,60.0,0
2018-07-03 22:29:06,60.0,0
2018-07-03 22:37:06,-999.0,0
2018-07-03 22:44:06,-999.0,0
2018-07-03 22:51:07,-999.0,0
2018-07-03 22:58:06,-999.0,0
2018-07-03 23:02:06,-999.0,0
2018-07-03 23:09:06,-999.0,0
2018-07-04 06:16:10,-999.0,0
2018-07-04 06:23:06,-999.0,0
2018-07-04 06:29:06,-999.0,0
2018-07-04 06:37:06,-999.0,0
2018-07-04 06:44:06,25.0,0
2018-07-04 06:51:07,25.0,0
2018-07-04 06:58:08,25.0,0
2018-07-04 07:02:07,25.0,0
2018-07-04 07:02:39,25.0,0
2018-07-04 07:03:00,25.0,0
2018-07-04 07:09:07,25.0,0
2018-07-04 07:16:08,30.0,0
2018-07-04 07:23:06,30.0,0
2018-07-04 07:29:07,50.0,0
2018-07-04 07:37:07,35.0,0
2018-07-04 07:44:07,35.0,0
2018-07-04 07:51:07,25.0,0
2018-07-04 07:58:06,25.0,0
2018-07-04 08:02:06,35.0,0
2018-07-04 08:09:07,45.0,0
2018-07-04 08:16:06,75.0,0
2018-07-04 08:17:06,105.0,0
2018-07-04 08:23:06,75.0,0
2018-07-04 08:29:07,75.0,0
2018-07-04 08:37:07,55.0,0
2018-07-04 08:44:06,45.0,0
2018-07-04 08:51:07,45.0,0
2018-07-04 08:58:06,45.0,0
2018-07-04 09:02:06,45.0,0
2018-07-04 09:09:06,40.0,0
2018-07-04 09:14:28,30.0,0
2018-07-04 09:16:06,75.0,0
2018-07-04 09:23:07,80.0,0
2018-07-04 09:29:07,80.0,0
2018-07-04 09:37:06,80.0,0
2018-07-04 09:44:06,80.0,0
2018-07-04 09:51:07,80.0,0
2018-07-04 09:58:07,80.0,0
2018-07-04 10:02:09,80.0,0
2018-07-04 10:09:06,80.0,0
2018-07-04 10:16:06,80.0,0
2018-07-04 10:23:07,80.0,0
2018-07-04 10:29:07,75.0,0
2018-07-04 10:37:06,75.0,0
2018-07-04 10:44:07,90.0,0
2018-07-04 10:51:07,90.0,0
2018-07-04 10:58:07,90.0,0
2018-07-04 11:02:07,90.0,0
2018-07-04 11:09:06,90.0,0
2018-07-04 11:16:07,90.0,0
2018-07-04 11:23:06,85.0,0
2018-07-04 11:29:07,85.0,0
2018-07-04 11:37:06,80.0,0
2018-07-04 11:44:07,80.0,0
2018-07-04 11:51:06,80.0,0
2018-07-04 11:58:07,75.0,0
2018-07-04 11:59:32,75.0,0
2018-07-04 12:02:06,75.0,0
2018-07-04 12:09:06,65.0,0
2018-07-04 12:16:06,55.0,0
2018-07-04 12:23:07,60.0,0
2018-07-04 12:29:06,65.0,0
2018-07-04 12:37:07,70.0,0
2018-07-04 12:44:07,70.0,0
2018-07-04 12:51:07,70.0,0
2018-07-04 12:58:07,65.0,0
2018-07-04 13:02:07,65.0,0
2018-07-04 13:09:06,65.0,0
2018-07-04 13:16:07,-999.0,0
2018-07-04 13:23:06,-999.0,0
2018-07-04 13:29:06,-999.0,0
2018-07-04 13:37:06,-999.0,0
2018-07-04 13:44:06,-999.0,0
2018-07-04 13:51:07,-999.0,0
2018-07-04 13:58:07,-999.0,0
2018-07-04 14:02:06,-999.0,0
2018-07-04 14:09:07,-999.0,0
2018-07-04 14:16:07,-999.0,0
2018-07-04 14:23:06,-999.0,0
2018-07-04 14:24:28,50.0,0
2018-07-04 14:29:06,50.0,0
2018-07-04 14:37:06,80.0,0
2018-07-04 14:44:07,90.0,0
2018-07-04 14:51:07,85.0,0
