Ride,Date/Time,Wait Time
Jurassic Park River Adventure,2020-01-02 10:15:03,15
Jurassic Park River Adventure,2020-01-02 10:20:03,30
Jurassic Park River Adventure,2020-01-02 10:25:02,30
Jurassic Park River Adventure,2020-01-02 10:30:03,30
Jurassic Park River Adventure,2020-01-02 10:35:03,30
Jurassic Park River Adventure,2020-01-02 10:40:03,25
Jurassic Park River Adventure,2020-01-02 10:45:03,25
Jurassic Park River Adventure,2020-01-02 10:50:03,25
Jurassic Park River Adventure,2020-01-02 10:55:02,20
Jurassic Park River Adventure,2020-01-02 11:00:03,15
Jurassic Park River Adventure,2020-01-02 11:05:06,10
Jurassic Park River Adventure,2020-01-02 11:10:04,10
Jurassic Park River Adventure,2020-01-02 11:15:03,10
Jurassic Park River Adventure,2020-01-02 11:20:03,25
Jurassic Park River Adventure,2020-01-02 11:25:02,45
Jurassic Park River Adventure,2020-01-02 11:30:03,45
Jurassic Park River Adventure,2020-01-02 11:35:03,45
Jurassic Park River Adventure,2020-01-02 11:40:03,45
Jurassic Park River Adventure,2020-01-02 11:45:03,60
Jurassic Park River Adventure,2020-01-02 11:50:03,60
Jurassic Park River Adventure,2020-01-02 11:55:02,60
Jurassic Park River Adventure,2020-01-02 12:00:04,60
Jurassic Park River Adventure,2020-01-02 12:05:03,60
Jurassic Park River Adventure,2020-01-02 12:10:03,60
Jurassic Park River Adventure,2020-01-02 12:15:05,60
Jurassic Park River Adventure,2020-01-02 12:20:03,35
Jurassic Park River Adventure,2020-01-02 12:25:03,35
Jurassic Park River Adventure,2020-01-02 12:30:03,45
Jurassic Park River Adventure,2020-01-02 12:35:03,45
Jurassic Park River Adventure,2020-01-02 12:40:03,45
Jurassic Park River Adventure,2020-01-02 12:45:03,45
Jurassic Park River Adventure,2020-01-02 12:50:03,50
Jurassic Park River Adventure,2020-01-02 12:55:03,50
Jurassic Park River Adventure,2020-01-02 13:00:04,50
Jurassic Park River Adventure,2020-01-02 13:05:06,60
Jurassic Park River Adventure,2020-01-02 13:10:03,60
Jurassic Park River Adventure,2020-01-02 13:15:03,60
Jurassic Park River Adventure,2020-01-02 13:20:03,60
Jurassic Park River Adventure,2020-01-02 13:25:03,60
Jurassic Park River Adventure,2020-01-02 13:30:04,70
Jurassic Park River Adventure,2020-01-02 13:35:03,70
Jurassic Park River Adventure,2020-01-02 13:40:03,70
Jurassic Park River Adventure,2020-01-02 13:45:03,70
Jurassic Park River Adventure,2020-01-02 13:50:03,70
Jurassic Park River Adventure,2020-01-02 13:55:02,70
Jurassic Park River Adventure,2020-01-02 14:00:03,70
Jurassic Park River Adventure,2020-01-02 14:05:07,70
Jurassic Park River Adventure,2020-01-02 14:10:03,70
Jurassic Park River Adventure,2020-01-02 14:15:03,70
Jurassic Park River Adventure,2020-01-02 14:20:03,70
Jurassic Park River Adventure,2020-01-02 14:25:03,70
Jurassic Park River Adventure,2020-01-02 14:30:04,70
Jurassic Park River Adventure,2020-01-02 14:35:03,70
Jurassic Park River Adventure,2020-01-02 14:40:03,70
Jurassic Park River Adventure,2020-01-02 14:45:02,70
Jurassic Park River Adventure,2020-01-02 14:50:03,70
Jurassic Park River Adventure,2020-01-02 14:55:02,70
Jurassic Park River Adventure,2020-01-02 15:00:03,70
Jurassic Park River Adventure,2020-01-02 15:05:10,70
Jurassic Park River Adventure,2020-01-02 15:10:03,70
Jurassic Park River Adventure,2020-01-02 15:15:04,70
Jurassic Park River Adventure,2020-01-02 15:20:04,70
Jurassic Park River Adventure,2020-01-02 15:25:03,70
Jurassic Park River Adventure,2020-01-02 15:30:04,70
Jurassic Park River Adventure,2020-01-02 15:35:03,45
Jurassic Park River Adventure,2020-01-02 15:40:03,45
Jurassic Park River Adventure,2020-01-02 15:45:03,45
Jurassic Park River Adventure,2020-01-02 15:50:03,60
Jurassic Park River Adventure,2020-01-02 15:55:03,60
Jurassic Park River Adventure,2020-01-02 16:00:04,65
Jurassic Park River Adventure,2020-01-02 16:05:05,65
Jurassic Park River Adventure,2020-01-02 16:10:03,65
Jurassic Park River Adventure,2020-01-02 16:15:04,65
Jurassic Park River Adventure,2020-01-02 16:20:03,40
Jurassic Park River Adventure,2020-01-02 16:25:03,40
